Date,Open,High,Low,Close,Volume
2015-04-06,169.9734482092837,172.5225963037585,169.8410346083079,172.00946044921875,114368200
2015-04-07,172.0342652822478,172.7791406227922,171.52112949782202,171.55422973632812,81236300
2015-04-08,171.7777246639366,172.57225680282082,171.3887304982197,172.13360595703125,89351900
2015-04-09,171.9680309038624,173.12672854112427,171.4797235159347,172.89498901367188,85548900
2015-04-10,173.1433128000492,173.87991626544922,172.94468610394253,173.83853149414062,72722900
2015-04-13,173.6978233352913,174.32684151356358,173.0026046813825,173.05226135253906,74436600
2015-04-14,172.85365429038538,173.56542945843373,172.2329205727453,173.3833465576172,75099900
2015-04-15,173.8468498958192,174.66621043461103,173.76408033707625,174.16134643554688,99529300
2015-04-16,173.8302828008532,174.61654304525962,173.63164344936558,174.11167907714844,68934900
2015-04-17,172.9281376944782,173.16814917303128,171.33077637562587,172.1087646484375,191113200
2015-04-20,173.02745832216522,174.0123578736731,172.94470140108723,173.68130493164062,92189500
2015-04-21,174.35995399162735,174.51720854723484,173.17642781644966,173.47438049316406,72559800
2015-04-22,173.81369485395206,174.50892614369104,172.89500854176768,174.32684326171875,78264600
2015-04-23,173.92957348475434,175.41106495177615,173.81370370204252,174.7655029296875,102585900
2015-04-24,175.1793202979641,175.43588819302647,174.72411308308304,175.17103576660156,61327400
2015-04-27,175.73382715305146,175.85796882521973,174.2523358446019,174.4427032470703,79358100
2015-04-28,174.41785884342903,175.046864305894,173.2508767171308,174.99720764160156,86863500
2015-04-29,174.11163683614478,174.87306855549284,173.47435941717836,174.2771759033203,125684900
2015-04-30,173.70604600765967,174.0950399650054,171.83556120114073,172.53079223632812,161304900
2015-05-01,173.30882416225984,174.44270617883703,173.20951082285615,174.4013214111328,103399700
2015-05-04,174.8234058131989,175.47725227079633,174.71582057790178,174.8979034423828,70927200
2015-05-05,174.65787643144472,175.013770252869,172.75429091692274,172.89498901367188,113326200
2015-05-06,173.44128197674513,173.74750658162085,171.12387348040323,172.18325805664062,135060200
2015-05-07,172.08391812981014,173.2922851845941,171.7528652366723,172.87017822265625,88244900
2015-05-08,174.5337909840612,175.34487959139798,174.45102142808634,175.146240234375,155877300
2015-05-11,175.10486276826882,175.36970260739656,174.2358329723651,174.31031799316406,75708100
2015-05-12,173.48262434692913,174.3268255659375,172.6632514612277,173.78884887695312,119727600
2015-05-13,174.19439807491344,174.8151316606903,173.5902209208373,173.82196044921875,94667900
2015-05-14,174.8317201480531,175.72557819092486,174.55859580477068,175.63453674316406,95934000
2015-05-15,175.8248748779297,175.96557298770557,175.3448393469459,175.8248748779297,76510100
2015-05-18,175.65931879022034,176.6193770613193,175.59310569758316,176.37109375,74549700
2015-05-19,176.487043447385,176.76016784240818,176.0318361223463,176.313232421875,72114600
2015-05-20,176.4125267125117,176.9339471037886,175.87456251401304,176.18907165527344,76857500
2015-05-21,176.04836026972717,176.90910544830965,175.88282117908557,176.7021942138672,64764600
2015-05-22,176.32146247360018,176.7352849201602,176.21387722511858,176.28009033203125,57433500
2015-05-26,175.79171318444938,176.21382002539266,173.9708975364012,174.3847198486328,124308600
2015-05-27,174.83997183329367,176.271793865363,174.43442131673527,176.04005432128906,93214000
2015-05-28,175.73387854051526,175.9490617114826,175.1545295195559,175.8414764404297,74974600
2015-05-29,175.77524673468258,175.81661888102775,174.48412257297713,174.74896240234375,124919600
2015-06-01,175.41102186475908,175.74207469722938,174.31852478566617,175.10479736328125,93338800
2015-06-02,174.64964926664845,175.61799238915683,174.02891552435898,174.93104553222656,91531000
2015-06-03,175.46071383801245,176.01523438986766,174.90619328615722,175.39450073242188,87820900
2015-06-04,174.69101312012216,175.34484702699578,173.59851580268213,173.91302490234375,151882800
2015-06-05,173.76399072623207,174.28541089391845,172.9611744101154,173.61502075195312,121704700
2015-06-08,173.50748019391892,173.65646284624262,172.47292404588495,172.5474090576172,89063300
2015-06-09,172.5225830078125,173.06055978923862,171.89357740785732,172.5225830078125,105034700
2015-06-10,173.28403988801946,174.97244286033785,173.22611130159058,174.5917205810547,134551300
2015-06-11,175.03035617419903,175.53522011524936,174.79861659098182,175.15451049804688,73876400
2015-06-12,174.33512578619542,175.03034448943524,173.54058110473616,173.81370544433594,135382400
2015-06-15,172.67985349324155,173.35024392727638,171.97635018681504,173.06884765625,124384200
2015-06-16,172.91986216752656,174.0951291699091,172.74606379131728,174.01235961914062,85308200
2015-06-17,174.29373168945312,174.8979215426942,173.27573202639746,174.29373168945312,126708600
2015-06-18,174.88968393574558,176.56980247723928,174.32689133000042,176.1063232421875,165867900
2015-06-19,175.86510226832593,175.9399495901097,174.95025936778484,175.3245086669922,130478700
2015-06-22,176.23933899345053,176.80486897140835,176.0147843538319,176.2227020263672,70696000
2015-06-23,176.4306147697586,176.68011850788776,175.95656908857174,176.34744262695312,68476800
2015-06-24,176.08138155796942,176.45563096230774,175.04179282908962,175.06674194335938,92307300
2015-06-25,175.56566942710884,175.6904149414853,174.45954600192098,174.53439331054688,97107400
2015-06-26,174.8920791171654,175.13327080009117,173.95229956970314,174.50120544433594,104174800
2015-06-29,173.02912582620755,174.50949894918622,170.76698006047354,170.84182739257812,202621300
2015-06-30,172.3720785092808,172.42198941511714,170.7253739447675,171.19943237304688,182925100
2015-07-01,172.76298179166304,173.01248558425087,171.78992842183146,172.5717010498047,135979900
2015-07-02,173.04575899493275,173.21209062605203,171.99784560733022,172.41368103027344,104373700
2015-07-06,171.13288898053196,172.69642131727892,170.93328343762698,171.9229736328125,117975400
2015-07-07,172.12259662024158,173.12891119494245,169.75232973288658,173.00416564941406,173820200
2015-07-08,171.6734962007684,171.95626124552618,169.868771969993,170.1016387939453,164020100
2015-07-09,172.18910717984457,172.4469357732105,170.30122370685766,170.40933227539062,144113100
2015-07-10,172.39700373915278,172.97085851904532,170.45089746061146,172.55502319335938,129456900
2015-07-13,173.81089249005686,174.56770330578686,173.7693064102214,174.4595947265625,106069400
2015-07-14,174.41795770772453,175.5240811187957,174.35973467490103,175.2163543701172,81709600
2015-07-15,175.25798430141555,175.71540577991894,174.68412941841035,175.15818786621094,97914100
2015-07-16,176.20606518957223,176.56369018554688,175.96488627297958,176.56369018554688,106683300
2015-07-17,176.55532895955832,176.77157141636005,176.14781852688122,176.71334838867188,89030000
2015-07-20,176.93797150333708,177.29558387379078,176.48887483272011,176.80490112304688,70446800
2015-07-21,176.67179216433937,176.92962072871038,175.80686026190133,176.10626220703125,77965000
2015-07-22,175.42426982254415,176.12288275625107,175.39100858298002,175.7902069091797,88667900
2015-07-23,175.9233129582215,176.02310938745734,174.4429400365433,174.80055236816406,90509100
2015-07-24,174.9003790266702,174.95858938613225,172.65487031166467,172.98753356933594,117755000
2015-07-27,172.1059746773746,172.61329442396672,171.54043187759277,171.98121643066406,132361100
2015-07-28,172.8128631006647,174.23502569603966,171.98951716307448,174.09364318847656,123544800
2015-07-29,174.21836698588396,175.51577119011958,174.07698449596467,175.29122924804688,105791300
2015-07-30,174.78390378320347,175.4991410372666,174.16846294449763,175.3328094482422,91304400
2015-07-31,175.83187772497988,175.8568268392496,174.78397685477418,175.06674194335938,103266900
2015-08-03,175.0334421513048,175.09165250835423,173.52810734346542,174.47621154785156,113965700
2015-08-04,174.40133614408694,174.85875754850196,173.65283762070766,174.1352081298828,81820800
2015-08-05,175.02510217498823,175.74033950870202,174.42629823558653,174.70907592773438,85786800
2015-08-06,174.8920408655341,175.00016212666623,172.69643053750892,173.2786102294922,116030800
2015-08-07,173.12060983404416,173.2703044979984,172.04774731454444,172.94595336914062,117858000
2015-08-10,174.0520612842865,175.20808317057939,174.0520612842865,175.1249237060547,80270700
2015-08-11,173.79419669743962,174.21003197447033,172.78786974329964,173.54469299316406,126081400
2015-08-12,172.2473178456554,173.93560833830855,170.79189413196906,173.7526397705078,172123700
2015-08-13,173.5946178194664,174.27659386972576,172.9958139134832,173.53640747070312,89383300
2015-08-14,173.3451441216115,174.24335013626597,173.2037616040672,174.1685028076172,72786500
2015-08-17,173.5780081437894,175.14154052734375,173.12058669236848,175.14154052734375,79072600
2015-08-18,174.8671289351472,175.2164292104266,174.40139523477467,174.63426208496094,71692700
2015-08-19,173.89405478493381,174.65919044323707,172.44695562934967,173.25367736816406,172946000
2015-08-20,171.74834848098652,173.22872162889385,169.57768698136883,169.6359100341797,194327900
2015-08-21,167.77294521481267,169.61094324774174,164.27161828918466,164.52943420410156,346588500
2015-08-24,155.9299546251587,164.23833735657138,151.69674083211345,157.6016082763672,507244300
2015-08-25,162.533434014676,162.55007098556018,155.45591939317808,155.74700927734375,369833100
2015-08-26,159.747364596865,162.00118586353452,156.6618596534704,161.72674560546875,339257000
2015-08-27,163.85577631670665,165.85178106006242,162.35045427496829,165.72703552246094,274143900
2015-08-28,165.08661897299652,166.2010545642235,164.60424848792363,165.73532104492188,160414400
2015-08-31,164.7622841872376,165.610591861225,163.84744133388966,164.39634704589844,163298800
2015-09-01,160.61220374348954,161.98446768987475,158.62451174565112,159.4894561767578,256000400
2015-09-02,161.8596968790306,162.5583096928454,160.03002445013726,162.5167236328125,160269300
2015-09-03,163.2237189520738,164.71241690293388,162.14255698274914,162.63323974609375,152087800
2015-09-04,160.38773608328512,161.22771911300313,159.35645961201206,160.17149353027344,207081000
2015-09-08,162.9576109859179,164.3464999752582,162.31722078929786,164.19679260253906,116025700
2015-09-09,165.76864030237743,165.89338585405417,161.63523515295364,162.00115966796875,149347700
2015-09-10,161.80988889317257,164.02213654131373,161.55207294363186,162.88275146484375,158611100
2015-09-11,162.49185196038175,163.68945999438665,161.78492667383196,163.6229248046875,119691200
2015-09-14,163.79753478393275,163.8474329933412,162.53339182100814,163.01576232910156,79452000
2015-09-15,163.5147793493629,165.49415970669656,162.97419846216422,165.05337524414062,113806200
2015-09-16,165.35279608532932,166.67514962395944,165.01180800848826,166.48385620117188,99581600
2015-09-17,166.35078023734928,168.73767113237793,165.73533933874756,166.10958862304688,276046600
2015-09-18,163.61243196557712,166.09532302613908,162.9854363099406,163.3950653076172,223657500
2015-09-21,164.22277848965334,165.25940361212471,163.19450872078528,164.239501953125,105726200
2015-09-22,162.08263297513628,162.5675113614586,160.97911400841684,162.1077117919922,153890900
2015-09-23,162.27490916401717,162.7430640899207,161.27171821475747,161.8485565185547,92790600
2015-09-24,160.6363554974167,161.7231510165589,159.30712715973286,161.2633514404297,159378800
2015-09-25,162.71795148101944,163.01890997892332,160.35208576954818,161.22152709960938,155054800
2015-09-28,160.32704193062546,160.4357253096563,156.8660248278942,157.1753387451172,178515900
2015-09-29,157.3927103132647,158.62162342230909,156.27246783030708,157.26730346679688,159045600
2015-09-30,159.14829872472652,160.36885653634806,158.37082981695073,160.20166015625,163452000
2015-10-01,160.5778113747788,160.92057215200472,158.68846855841454,160.61961364746094,131079000
2015-10-02,158.64668826178934,163.04401497305727,158.10328415417325,163.01893615722656,211003300
2015-10-05,164.23950106479637,166.1455676897734,164.13081768721608,165.9198455810547,126320800
2015-10-06,165.7860695948451,166.3461843870021,164.6909188253841,165.35134887695312,110274500
2015-10-07,166.27927740156187,167.05675880972396,165.09216691041397,166.7056427001953,124307300
2015-10-08,166.32107850672975,168.49466898621742,166.02012002120472,168.21043395996094,153055200
2015-10-09,168.35256277089263,168.78727069095308,167.68376467414845,168.31076049804688,107069200
2015-10-12,168.38595419135143,168.67018916453048,167.9596017315828,168.4695587158203,56395600
2015-10-13,167.74230593463147,169.00466590360523,167.24071684469598,167.4079132080078,88038700
2015-10-14,167.349381311894,167.9262195869361,166.3127562437158,166.6053466796875,99106200
2015-10-15,167.26578677357645,169.17185327783363,166.89794714007698,169.1634979248047,134142200
2015-10-16,169.5647166383483,169.9492668529726,168.80395880315405,169.93255615234375,114580100
2015-10-19,169.28889366911423,170.01620483398438,168.9795797725629,170.01620483398438,76523900
2015-10-20,169.58155036309861,170.4091770514802,169.33074937172577,169.7989044189453,78448500
2015-10-21,170.21685980932756,170.3673327132533,168.57830479218902,168.74551391601562,102038000
2015-10-22,169.6902008028033,171.8052663754029,168.74553546512635,171.5962677001953,174911700
2015-10-23,173.25983416517303,173.8450276762397,172.46564206042098,173.47718811035156,144442300
2015-10-26,173.30167372036806,173.36018670593268,172.68303315770692,173.05087280273438,69033000
2015-10-27,172.38204051339181,173.05083857604924,172.03927975229385,172.71644592285156,77905800
2015-10-28,173.05078325165493,174.70604804144028,172.39035350803738,174.68096923828125,135906700
2015-10-29,174.1794756854417,174.94858916758312,174.06243695459986,174.58074951171875,90525500
2015-10-30,174.77301653548977,175.09069854277453,173.66951037566886,173.82833862304688,131076900
2015-11-02,174.15435544360557,176.07713231346827,174.02894863279155,175.88485717773438,86270800
2015-11-03,175.5337934948954,176.94662646070492,175.30807137302392,176.39486694335938,95246100
2015-11-04,176.68738006490256,176.81277409296123,175.32470543078836,175.8597412109375,96224500
2015-11-05,175.91826621534747,176.37806561013937,174.79803696713458,175.68418884277344,78408700
2015-11-06,175.34145129171975,175.82632952260306,174.2713795946879,175.5922393798828,110471500
2015-11-09,174.9819896555417,175.13247528409406,173.0090423180787,173.95372009277344,131008700
2015-11-10,173.47721420953502,174.3884579098564,173.2097026026275,174.35501098632812,75874600
2015-11-11,174.62252780808376,174.6726854349463,173.6026135410018,173.66949462890625,67846000
2015-11-12,172.6328404097794,173.10099522412602,171.22837596673946,171.24508666992188,121315200
2015-11-13,170.8354720810577,171.10298367355642,169.23871960957644,169.3223114013672,153577100
2015-11-16,169.13839960000348,171.95569675375208,169.02134813351492,171.8971710205078,117645200
2015-11-17,172.20646436681244,173.08424814580002,171.27851021633793,171.77174377441406,121123700
2015-11-18,172.24834925026235,174.6392946979438,172.20655971860782,174.49717712402344,121342500
2015-11-19,174.3801138593773,174.76467699542673,174.05407646944508,174.3466796875,88220500
2015-11-20,175.09900280255553,175.65911745030533,174.6057692292586,174.98196411132812,94011500
2015-11-23,175.04049775530277,175.54208670200444,174.3215421177286,174.78134155273438,64931200
2015-11-24,173.7781912351542,175.41674624331006,173.39364086749754,175.01547241210938,98874400
2015-11-25,175.14084458837866,175.3414878570116,174.7312026985185,174.99037170410156,51980100
2015-11-27,175.0823261519101,175.39165279848365,174.6058159088999,175.19100952148438,37317800
2015-11-30,175.34980548681744,175.46684417927574,174.3549702227916,174.46365356445312,112822700
2015-12-01,175.0906639572706,176.2443402768816,174.81478428274357,176.12728881835938,97858400
2015-12-02,176.07716632690577,176.39484833482143,174.0791398820842,174.32994079589844,108441300
2015-12-03,174.5806657010647,174.84817720473728,171.16980792449226,171.88876342773438,166224200
2015-12-04,171.88878686652546,175.53372248943268,171.88878686652546,175.24111938476562,192913900
2015-12-07,174.91514042477857,175.33313771005442,173.21807246705978,174.17947387695312,102027100
2015-12-08,172.6244677095961,174.12924724554944,172.030906143462,173.00901794433594,103372400
2015-12-09,172.37368627546385,174.45530415415365,170.6933293781942,171.6630859375,162401500
2015-12-10,171.72996048348293,173.41030456053363,171.49588308238916,172.1061553955078,116128900
2015-12-11,169.9994971174157,170.6599272002176,168.46125744818977,168.7705841064453,211173300
2015-12-14,168.92944195314212,169.74871312337578,167.15712465335616,169.62330627441406,182385200
2015-12-15,171.12808145000753,172.30683682436776,169.59820989618638,171.40396118164062,154069600
2015-12-16,172.5241724062137,174.21288478499454,171.21166773895928,173.91192626953125,197017000
2015-12-17,174.2212403367473,174.28812142428936,171.24510210057215,171.26182556152344,173092500
2015-12-18,170.5234828257022,170.65802826719286,168.05102908372263,168.2108154296875,251393500
2015-12-21,169.37974112973552,169.77499798712034,168.2696547646083,169.598388671875,99094300
2015-12-22,170.48138898102388,171.43168890612836,169.49745591203236,171.13734436035156,111026200
2015-12-23,172.13810048751947,173.29864285088595,172.04559330156735,173.256591796875,110987200
2015-12-24,173.0043338492044,173.51732601630175,172.75204030548423,172.97068786621094,48539600
2015-12-28,172.2811253197084,172.61750820754412,171.50743441193845,172.57546997070312,65899900
2015-12-29,173.66869730253606,174.745137796761,173.63506415117155,174.4171600341797,92640700
2015-12-30,174.17328995206796,174.2573920814353,173.03797536652527,173.18093872070312,63317700
2015-12-31,172.50813170157173,173.14726410227843,171.44850158691406,171.44850158691406,114877900
2016-01-04,168.60599917615417,169.06011711252154,167.00814924203544,169.0517120361328,222353500
2016-01-05,169.3713254091288,169.79181034096098,168.23602379249098,169.3376922607422,110845800
2016-01-06,166.79801576436495,168.24448544280952,166.17570606860147,167.20169067382812,152112600
2016-01-07,164.26661046060315,166.04105701301776,162.80331858600363,163.19017028808594,213436100
2016-01-08,164.1489317141223,164.70397497816032,161.11302958663285,161.39895629882812,209817200
2016-01-11,162.31559887064284,162.65199453635876,159.6329156175855,161.55873107910156,187941300
2016-01-12,162.9967561099256,163.6106604080713,160.74295060390733,162.86219787597656,172330500
2016-01-13,163.52661663445775,163.8714174198768,158.42193532288167,158.8003692626953,221168900
2016-01-14,159.40584897331868,162.5258401527385,157.8164163570412,161.4073486328125,240795600
2016-01-15,157.06794763263426,158.7414694764647,156.01673528563242,157.9425506591797,324846400
2016-01-19,159.75062123923658,159.87676157035148,156.58856672936832,158.15277099609375,195244400
2016-01-20,155.60465563792062,157.68185226499943,152.232371043732,156.1260528564453,286547800
2016-01-21,156.59697899195075,158.83394872018695,155.27665035705797,157.00064086914062,195772900
2016-01-22,159.59920499422412,160.4233515851136,158.84233750922849,160.22152709960938,168319600
2016-01-25,159.71700140431025,159.9104208877375,157.60617158102588,157.79959106445312,130371700
2016-01-26,158.45558885775432,160.23003632857797,158.11920594180657,159.9525146484375,141036800
2016-01-27,159.43110445188756,161.0962215665761,157.31185632180285,158.21170043945312,185681700
2016-01-28,159.75064189917398,159.95246645505898,157.39592370045483,159.0358123779297,143798800
2016-01-29,159.80104329216925,163.04718638644127,159.6833080641771,162.91262817382812,210529300
2016-02-01,161.91193859132608,163.6359295035617,161.33166729007863,162.85382080078125,136061600
2016-02-02,161.43255607374383,161.44096115151413,159.3973980215029,159.91880798339844,182564900
2016-02-03,160.97004015467195,161.28119488917497,157.34546219740864,160.87753295898438,205054900
2016-02-04,160.38132877903953,162.09690123151802,159.75060153689353,161.12979125976562,139531800
2016-02-05,160.61682760894226,161.18868091665482,157.42954486331232,158.06027221679688,180788300
2016-02-08,156.22696174737354,156.52129347506644,153.72928044024542,155.9326171875,191526700
2016-02-09,154.2002993989342,157.2109743136364,154.06574108457957,155.94110107421875,184513100
2016-02-10,156.76519315488096,158.3882588094194,155.68033486002952,155.80648803710938,148214100
2016-02-11,153.34246191814435,154.82257728439015,152.29124945106454,153.77976989746094,219058900
2016-02-12,155.54579243158952,156.96702072947815,154.70482256358872,156.95021057128906,127632400
2016-02-16,158.74986830934805,159.6244712307841,157.79116327738643,159.5992431640625,120250700
2016-02-17,160.75978402338853,162.57628180304022,160.63363085880755,162.2062530517578,136009500
2016-02-18,162.4753623648004,162.5342364100918,161.23073065709553,161.54188537597656,102343000
2016-02-19,160.76819530757712,161.61757018695062,160.1626960243193,161.46620178222656,114793000
2016-02-22,163.03889795417703,163.9471473623292,162.9716187944412,163.80418395996094,103640300
2016-02-23,163.14817495940142,163.41729151053508,161.61760344724144,161.7353515625,111455300
2016-02-24,160.31413164197713,162.75293975913436,159.2124628821816,162.4754180908203,150812200
2016-02-25,162.9210839433892,164.45165521570598,162.16421621824927,164.4432373046875,110728300
2016-02-26,165.30944868764604,165.40194305175584,163.90501775335608,164.06480407714844,129833700
2016-02-29,164.081581637922,165.02346349779592,162.58465675397474,162.778076171875,125918100
2016-03-01,163.99751126866474,166.68862481548388,163.5265702476255,166.60452270507812,141799700
2016-03-02,166.2933794558025,167.4034529630207,165.8812996179015,167.35299682617188,102415000
2016-03-03,167.1763769484641,168.02576463900402,166.6045236574135,168.00894165039062,95172200
2016-03-04,168.20238195697334,169.3292913545124,167.3782350632835,168.5555877685547,129293600
2016-03-07,167.63892745402748,169.09381453920702,167.56324324696448,168.6901397705078,100219000
2016-03-08,167.62212277197764,168.12669700106255,166.6886456911612,166.84841918945312,123974900
2016-03-09,167.65575391387418,168.01736479878008,166.87364526149202,167.67257690429688,94801200
2016-03-10,168.16036284896478,169.09384004006324,165.9906587606769,167.80714416503906,156838700
2016-03-11,169.253560077013,170.55706570058754,167.79028098675542,170.5150146484375,137964500
2016-03-14,170.01047529591776,170.7505200699857,169.6824975535446,170.29640197753906,73612000
2016-03-15,169.33769158835602,170.32162478507462,169.07699298480432,170.0188751220703,93169100
2016-03-16,169.53954340704055,171.4064976824676,169.4974923440082,171.00282287597656,129303200
